f x0 stability
7.196856730011519376e-01 3.040816326530612290e+00 2.000000000000000000e+00
9.540954763499939206e-01 3.040816326530612290e+00 3.000000000000000000e+00
1.264855216855295783e+00 3.040816326530612290e+00 4.000000000000000000e+00
1.676832936811008201e+00 3.040816326530612290e+00 5.000000000000000000e+00
2.222996482526194306e+00 3.040816326530612290e+00 7.000000000000000000e+00
2.947051702551809704e+00 3.040816326530612290e+00 1.000000000000000000e+01
3.906939937054616951e+00 3.040816326530612290e+00 1.300000000000000000e+01
5.179474679231209855e+00 3.040816326530612290e+00 1.800000000000000000e+01
6.866488450043001457e+00 3.040816326530612290e+00 2.400000000000000000e+01
9.102981779915218397e+00 3.040816326530612290e+00 3.200000000000000000e+01
1.206792640639328873e+01 3.040816326530612290e+00 4.300000000000000000e+01
1.599858719606057278e+01 3.040816326530612290e+00 5.800000000000000000e+01
2.120950887920190553e+01 3.040816326530612290e+00 7.800000000000000000e+01
2.811768697974230946e+01 3.040816326530612290e+00 1.040000000000000000e+02
3.727593720314938253e+01 3.040816326530612290e+00 1.410000000000000000e+02
4.941713361323833453e+01 3.040816326530612290e+00 1.940000000000000000e+02
6.551285568595508835e+01 3.040816326530612290e+00 2.800000000000000000e+02
8.685113737513520960e+01 3.040816326530612290e+00 4.230000000000000000e+02
1.151395399326446949e+02 3.040816326530612290e+00 4.770000000000000000e+02
1.526417967175233343e+02 3.040816326530612290e+00 5.030000000000000000e+02
2.023589647725157477e+02 3.040816326530612290e+00 5.170000000000000000e+02
2.682695795279724393e+02 3.040816326530612290e+00 5.250000000000000000e+02
3.556480306223128309e+02 3.040816326530612290e+00 5.300000000000000000e+02
4.714866363457394414e+02 3.040816326530612290e+00 5.320000000000000000e+02
6.250551925273969118e+02 3.040816326530612290e+00 5.340000000000000000e+02
8.286427728546842673e+02 3.040816326530612290e+00 5.350000000000000000e+02
1.098541141987557239e+03 3.040816326530612290e+00 5.350000000000000000e+02
1.456348477501244361e+03 3.040816326530612290e+00 5.360000000000000000e+02
1.930697728883249511e+03 3.040816326530612290e+00 5.360000000000000000e+02
2.559547922699533046e+03 3.040816326530612290e+00 5.360000000000000000e+02
3.393221771895329766e+03 3.040816326530612290e+00 5.360000000000000000e+02
4.498432668969444421e+03 3.040816326530612290e+00 5.360000000000000000e+02
5.963623316594636890e+03 3.040816326530612290e+00 5.360000000000000000e+02
7.906043210907701905e+03 3.040816326530612290e+00 5.360000000000000000e+02
1.048113134154685213e+04 3.040816326530612290e+00 5.360000000000000000e+02
1.389495494373135989e+04 3.040816326530612290e+00 5.360000000000000000e+02
1.842069969326716455e+04 3.040816326530612290e+00 5.360000000000000000e+02
2.442053094548649824e+04 3.040816326530612290e+00 5.360000000000000000e+02
3.237457542817639842e+04 3.040816326530612290e+00 5.360000000000000000e+02
4.291934260128778260e+04 3.040816326530612290e+00 5.360000000000000000e+02
5.689866029018293193e+04 3.040816326530612290e+00 5.360000000000000000e+02
7.543120063354607555e+04 3.040816326530612290e+00 5.360000000000000000e+02
1.000000000000000000e+05 3.040816326530612290e+00 5.360000000000000000e+02
1.000000000000000056e-01 3.122448979591836427e+00 0.000000000000000000e+00
1.325711365590109270e-01 3.122448979591836427e+00 0.000000000000000000e+00
1.757510624854791981e-01 3.122448979591836427e+00 0.000000000000000000e+00
2.329951810515371868e-01 3.122448979591836427e+00 0.000000000000000000e+00
3.088843596477480746e-01 3.122448979591836427e+00 1.000000000000000000e+00
4.094915062380425352e-01 3.122448979591836427e+00 1.000000000000000000e+00
5.428675439323858987e-01 3.122448979591836427e+00 2.000000000000000000e+00
7.196856730011519376e-01 3.122448979591836427e+00 2.000000000000000000e+00
9.540954763499939206e-01 3.122448979591836427e+00 3.000000000000000000e+00
1.264855216855295783e+00 3.122448979591836427e+00 4.000000000000000000e+00
1.676832936811008201e+00 3.122448979591836427e+00 6.000000000000000000e+00
2.222996482526194306e+00 3.122448979591836427e+00 8.000000000000000000e+00
2.947051702551809704e+00 3.122448979591836427e+00 1.100000000000000000e+01
3.906939937054616951e+00 3.122448979591836427e+00 1.500000000000000000e+01
5.179474679231209855e+00 3.122448979591836427e+00 2.000000000000000000e+01
6.866488450043001457e+00 3.122448979591836427e+00 2.700000000000000000e+01
9.102981779915218397e+00 3.122448979591836427e+00 3.600000000000000000e+01
1.206792640639328873e+01 3.122448979591836427e+00 4.800000000000000000e+01
1.599858719606057278e+01 3.122448979591836427e+00 6.500000000000000000e+01
2.120950887920190553e+01 3.122448979591836427e+00 8.700000000000000000e+01
2.811768697974230946e+01 3.122448979591836427e+00 1.170000000000000000e+02
3.727593720314938253e+01 3.122448979591836427e+00 1.590000000000000000e+02
4.941713361323833453e+01 3.122448979591836427e+00 2.210000000000000000e+02
6.551285568595508835e+01 3.122448979591836427e+00 3.380000000000000000e+02
8.685113737513520960e+01 3.122448979591836427e+00 4.520000000000000000e+02
1.151395399326446949e+02 3.122448979591836427e+00 4.940000000000000000e+02
1.526417967175233343e+02 3.122448979591836427e+00 5.150000000000000000e+02
2.023589647725157477e+02 3.122448979591836427e+00 5.270000000000000000e+02
2.682695795279724393e+02 3.122448979591836427e+00 5.340000000000000000e+02
3.556480306223128309e+02 3.122448979591836427e+00 5.370000000000000000e+02
4.714866363457394414e+02 3.122448979591836427e+00 5.390000000000000000e+02
6.250551925273969118e+02 3.122448979591836427e+00 5.410000000000000000e+02
8.286427728546842673e+02 3.122448979591836427e+00 5.420000000000000000e+02
1.098541141987557239e+03 3.122448979591836427e+00 5.430000000000000000e+02
1.456348477501244361e+03 3.122448979591836427e+00 5.430000000000000000e+02
1.930697728883249511e+03 3.122448979591836427e+00 5.430000000000000000e+02
2.559547922699533046e+03 3.122448979591836427e+00 5.430000000000000000e+02
3.393221771895329766e+03 3.122448979591836427e+00 5.430000000000000000e+02
4.498432668969444421e+03 3.122448979591836427e+00 5.430000000000000000e+02
5.963623316594636890e+03 3.122448979591836427e+00 5.430000000000000000e+02
7.906043210907701905e+03 3.122448979591836427e+00 5.430000000000000000e+02
1.048113134154685213e+04 3.122448979591836427e+00 5.430000000000000000e+02
1.389495494373135989e+04 3.122448979591836427e+00 5.430000000000000000e+02
1.842069969326716455e+04 3.122448979591836427e+00 5.430000000000000000e+02
2.442053094548649824e+04 3.122448979591836427e+00 5.430000000000000000e+02
3.237457542817639842e+04 3.122448979591836427e+00 5.430000000000000000e+02
4.291934260128778260e+04 3.122448979591836427e+00 5.430000000000000000e+02
5.689866029018293193e+04 3.122448979591836427e+00 5.430000000000000000e+02
7.543120063354607555e+04 3.122448979591836427e+00 5.430000000000000000e+02
1.000000000000000000e+05 3.122448979591836427e+00 5.430000000000000000e+02
1.000000000000000056e-01 3.204081632653061007e+00 0.000000000000000000e+00
1.325711365590109270e-01 3.204081632653061007e+00 0.000000000000000000e+00
1.757510624854791981e-01 3.204081632653061007e+00 0.000000000000000000e+00
2.329951810515371868e-01 3.204081632653061007e+00 0.000000000000000000e+00
3.088843596477480746e-01 3.204081632653061007e+00 1.000000000000000000e+00
4.094915062380425352e-01 3.204081632653061007e+00 1.000000000000000000e+00
5.428675439323858987e-01 3.204081632653061007e+00 2.000000000000000000e+00
7.196856730011519376e-01 3.204081632653061007e+00 2.000000000000000000e+00
9.540954763499939206e-01 3.204081632653061007e+00 3.000000000000000000e+00
1.264855216855295783e+00 3.204081632653061007e+00 5.000000000000000000e+00
1.676832936811008201e+00 3.204081632653061007e+00 7.000000000000000000e+00
2.222996482526194306e+00 3.204081632653061007e+00 9.000000000000000000e+00
2.947051702551809704e+00 3.204081632653061007e+00 1.200000000000000000e+01
3.906939937054616951e+00 3.204081632653061007e+00 1.700000000000000000e+01
5.179474679231209855e+00 3.204081632653061007e+00 2.200000000000000000e+01
6.866488450043001457e+00 3.204081632653061007e+00 3.000000000000000000e+01
9.102981779915218397e+00 3.204081632653061007e+00 4.000000000000000000e+01
1.206792640639328873e+01 3.204081632653061007e+00 5.400000000000000000e+01
1.599858719606057278e+01 3.204081632653061007e+00 7.200000000000000000e+01
2.120950887920190553e+01 3.204081632653061007e+00 9.700000000000000000e+01
2.811768697974230946e+01 3.204081632653061007e+00 1.310000000000000000e+02
3.727593720314938253e+01 3.204081632653061007e+00 1.780000000000000000e+02
4.941713361323833453e+01 3.204081632653061007e+00 2.510000000000000000e+02
6.551285568595508835e+01 3.204081632653061007e+00 4.010000000000000000e+02
8.685113737513520960e+01 3.204081632653061007e+00 4.750000000000000000e+02
1.151395399326446949e+02 3.204081632653061007e+00 5.090000000000000000e+02
1.526417967175233343e+02 3.204081632653061007e+00 5.260000000000000000e+02
2.023589647725157477e+02 3.204081632653061007e+00 5.360000000000000000e+02
2.682695795279724393e+02 3.204081632653061007e+00 5.420000000000000000e+02
3.556480306223128309e+02 3.204081632653061007e+00 5.450000000000000000e+02
4.714866363457394414e+02 3.204081632653061007e+00 5.470000000000000000e+02
6.250551925273969118e+02 3.204081632653061007e+00 5.480000000000000000e+02
8.286427728546842673e+02 3.204081632653061007e+00 5.490000000000000000e+02
1.098541141987557239e+03 3.204081632653061007e+00 5.490000000000000000e+02
1.456348477501244361e+03 3.204081632653061007e+00 5.490000000000000000e+02
1.930697728883249511e+03 3.204081632653061007e+00 5.490000000000000000e+02
2.559547922699533046e+03 3.204081632653061007e+00 5.490000000000000000e+02
3.393221771895329766e+03 3.204081632653061007e+00 5.490000000000000000e+02
4.498432668969444421e+03 3.204081632653061007e+00 5.490000000000000000e+02
5.963623316594636890e+03 3.204081632653061007e+00 5.490000000000000000e+02
7.906043210907701905e+03 3.204081632653061007e+00 5.490000000000000000e+02
1.048113134154685213e+04 3.204081632653061007e+00 5.490000000000000000e+02
1.389495494373135989e+04 3.204081632653061007e+00 5.490000000000000000e+02
1.842069969326716455e+04 3.204081632653061007e+00 5.490000000000000000e+02
2.442053094548649824e+04 3.204081632653061007e+00 5.490000000000000000e+02
3.237457542817639842e+04 3.204081632653061007e+00 5.490000000000000000e+02
4.291934260128778260e+04 3.204081632653061007e+00 5.490000000000000000e+02
5.689866029018293193e+04 3.204081632653061007e+00 5.490000000000000000e+02
7.543120063354607555e+04 3.204081632653061007e+00 5.490000000000000000e+02
1.000000000000000000e+05 3.204081632653061007e+00 5.490000000000000000e+02
1.000000000000000056e-01 3.285714285714285587e+00 0.000000000000000000e+00
1.325711365590109270e-01 3.285714285714285587e+00 0.000000000000000000e+00
1.757510624854791981e-01 3.285714285714285587e+00 0.000000000000000000e+00
2.329951810515371868e-01 3.285714285714285587e+00 1.000000000000000000e+00
3.088843596477480746e-01 3.285714285714285587e+00 1.000000000000000000e+00
4.094915062380425352e-01 3.285714285714285587e+00 1.000000000000000000e+00
5.428675439323858987e-01 3.285714285714285587e+00 2.000000000000000000e+00
7.196856730011519376e-01 3.285714285714285587e+00 3.000000000000000000e+00
9.540954763499939206e-01 3.285714285714285587e+00 4.000000000000000000e+00
1.264855216855295783e+00 3.285714285714285587e+00 5.000000000000000000e+00
1.676832936811008201e+00 3.285714285714285587e+00 7.000000000000000000e+00
2.222996482526194306e+00 3.285714285714285587e+00 1.000000000000000000e+01
2.947051702551809704e+00 3.285714285714285587e+00 1.400000000000000000e+01
3.906939937054616951e+00 3.285714285714285587e+00 1.800000000000000000e+01
5.179474679231209855e+00 3.285714285714285587e+00 2.500000000000000000e+01
6.866488450043001457e+00 3.285714285714285587e+00 3.300000000000000000e+01
9.102981779915218397e+00 3.285714285714285587e+00 4.500000000000000000e+01
1.206792640639328873e+01 3.285714285714285587e+00 6.000000000000000000e+01
1.599858719606057278e+01 3.285714285714285587e+00 8.000000000000000000e+01
2.120950887920190553e+01 3.285714285714285587e+00 1.080000000000000000e+02
2.811768697974230946e+01 3.285714285714285587e+00 1.460000000000000000e+02
3.727593720314938253e+01 3.285714285714285587e+00 2.000000000000000000e+02
4.941713361323833453e+01 3.285714285714285587e+00 2.880000000000000000e+02
6.551285568595508835e+01 3.285714285714285587e+00 4.370000000000000000e+02
8.685113737513520960e+01 3.285714285714285587e+00 4.930000000000000000e+02
1.151395399326446949e+02 3.285714285714285587e+00 5.210000000000000000e+02
1.526417967175233343e+02 3.285714285714285587e+00 5.360000000000000000e+02
2.023589647725157477e+02 3.285714285714285587e+00 5.450000000000000000e+02
2.682695795279724393e+02 3.285714285714285587e+00 5.490000000000000000e+02
3.556480306223128309e+02 3.285714285714285587e+00 5.520000000000000000e+02
4.714866363457394414e+02 3.285714285714285587e+00 5.530000000000000000e+02
6.250551925273969118e+02 3.285714285714285587e+00 5.550000000000000000e+02
8.286427728546842673e+02 3.285714285714285587e+00 5.550000000000000000e+02
1.098541141987557239e+03 3.285714285714285587e+00 5.550000000000000000e+02
1.456348477501244361e+03 3.285714285714285587e+00 5.550000000000000000e+02
1.930697728883249511e+03 3.285714285714285587e+00 5.550000000000000000e+02
2.559547922699533046e+03 3.285714285714285587e+00 5.560000000000000000e+02
3.393221771895329766e+03 3.285714285714285587e+00 5.560000000000000000e+02
4.498432668969444421e+03 3.285714285714285587e+00 5.560000000000000000e+02
5.963623316594636890e+03 3.285714285714285587e+00 5.560000000000000000e+02
7.906043210907701905e+03 3.285714285714285587e+00 5.560000000000000000e+02
1.048113134154685213e+04 3.285714285714285587e+00 5.560000000000000000e+02
1.389495494373135989e+04 3.285714285714285587e+00 5.560000000000000000e+02
1.842069969326716455e+04 3.285714285714285587e+00 5.560000000000000000e+02
2.442053094548649824e+04 3.285714285714285587e+00 5.560000000000000000e+02
3.237457542817639842e+04 3.285714285714285587e+00 5.560000000000000000e+02
4.291934260128778260e+04 3.285714285714285587e+00 5.560000000000000000e+02
5.689866029018293193e+04 3.285714285714285587e+00 5.560000000000000000e+02
7.543120063354607555e+04 3.285714285714285587e+00 5.560000000000000000e+02
1.000000000000000000e+05 3.285714285714285587e+00 5.560000000000000000e+02
1.000000000000000056e-01 3.367346938775510168e+00 0.000000000000000000e+00
1.325711365590109270e-01 3.367346938775510168e+00 0.000000000000000000e+00
1.757510624854791981e-01 3.367346938775510168e+00 0.000000000000000000e+00
2.329951810515371868e-01 3.367346938775510168e+00 1.000000000000000000e+00
3.088843596477480746e-01 3.367346938775510168e+00 1.000000000000000000e+00
4.094915062380425352e-01 3.367346938775510168e+00 2.000000000000000000e+00
5.428675439323858987e-01 3.367346938775510168e+00 2.000000000000000000e+00
7.196856730011519376e-01 3.367346938775510168e+00 3.000000000000000000e+00
9.540954763499939206e-01 3.367346938775510168e+00 4.000000000000000000e+00
1.264855216855295783e+00 3.367346938775510168e+00 6.000000000000000000e+00
1.676832936811008201e+00 3.367346938775510168e+00 8.000000000000000000e+00
2.222996482526194306e+00 3.367346938775510168e+00 1.100000000000000000e+01
2.947051702551809704e+00 3.367346938775510168e+00 1.500000000000000000e+01
3.906939937054616951e+00 3.367346938775510168e+00 2.000000000000000000e+01
5.179474679231209855e+00 3.367346938775510168e+00 2.700000000000000000e+01
6.866488450043001457e+00 3.367346938775510168e+00 3.700000000000000000e+01
9.102981779915218397e+00 3.367346938775510168e+00 4.900000000000000000e+01
1.206792640639328873e+01 3.367346938775510168e+00 6.600000000000000000e+01
1.599858719606057278e+01 3.367346938775510168e+00 8.900000000000000000e+01
2.120950887920190553e+01 3.367346938775510168e+00 1.190000000000000000e+02
2.811768697974230946e+01 3.367346938775510168e+00 1.620000000000000000e+02
3.727593720314938253e+01 3.367346938775510168e+00 2.240000000000000000e+02
4.941713361323833453e+01 3.367346938775510168e+00 3.390000000000000000e+02
6.551285568595508835e+01 3.367346938775510168e+00 4.640000000000000000e+02
8.685113737513520960e+01 3.367346938775510168e+00 5.090000000000000000e+02
1.151395399326446949e+02 3.367346938775510168e+00 5.320000000000000000e+02
1.526417967175233343e+02 3.367346938775510168e+00 5.450000000000000000e+02
2.023589647725157477e+02 3.367346938775510168e+00 5.520000000000000000e+02
2.682695795279724393e+02 3.367346938775510168e+00 5.560000000000000000e+02
3.556480306223128309e+02 3.367346938775510168e+00 5.580000000000000000e+02
4.714866363457394414e+02 3.367346938775510168e+00 5.600000000000000000e+02
6.250551925273969118e+02 3.367346938775510168e+00 5.610000000000000000e+02
8.286427728546842673e+02 3.367346938775510168e+00 5.610000000000000000e+02
1.098541141987557239e+03 3.367346938775510168e+00 5.610000000000000000e+02
1.456348477501244361e+03 3.367346938775510168e+00 5.610000000000000000e+02
1.930697728883249511e+03 3.367346938775510168e+00 5.610000000000000000e+02
2.559547922699533046e+03 3.367346938775510168e+00 5.610000000000000000e+02
3.393221771895329766e+03 3.367346938775510168e+00 5.610000000000000000e+02
4.498432668969444421e+03 3.367346938775510168e+00 5.610000000000000000e+02
5.963623316594636890e+03 3.367346938775510168e+00 5.610000000000000000e+02
7.906043210907701905e+03 3.367346938775510168e+00 5.610000000000000000e+02
1.048113134154685213e+04 3.367346938775510168e+00 5.610000000000000000e+02
1.389495494373135989e+04 3.367346938775510168e+00 5.610000000000000000e+02
1.842069969326716455e+04 3.367346938775510168e+00 5.610000000000000000e+02
2.442053094548649824e+04 3.367346938775510168e+00 5.610000000000000000e+02
3.237457542817639842e+04 3.367346938775510168e+00 5.610000000000000000e+02
4.291934260128778260e+04 3.367346938775510168e+00 5.610000000000000000e+02
5.689866029018293193e+04 3.367346938775510168e+00 5.610000000000000000e+02
7.543120063354607555e+04 3.367346938775510168e+00 5.610000000000000000e+02
1.000000000000000000e+05 3.367346938775510168e+00 5.610000000000000000e+02
1.000000000000000056e-01 3.448979591836734304e+00 0.000000000000000000e+00
1.325711365590109270e-01 3.448979591836734304e+00 0.000000000000000000e+00
1.757510624854791981e-01 3.448979591836734304e+00 0.000000000000000000e+00
2.329951810515371868e-01 3.448979591836734304e+00 1.000000000000000000e+00
3.088843596477480746e-01 3.448979591836734304e+00 1.000000000000000000e+00
4.094915062380425352e-01 3.448979591836734304e+00 2.000000000000000000e+00
5.428675439323858987e-01 3.448979591836734304e+00 2.000000000000000000e+00
7.196856730011519376e-01 3.448979591836734304e+00 3.000000000000000000e+00
9.540954763499939206e-01 3.448979591836734304e+00 5.000000000000000000e+00
1.264855216855295783e+00 3.448979591836734304e+00 7.000000000000000000e+00
1.676832936811008201e+00 3.448979591836734304e+00 9.000000000000000000e+00
2.222996482526194306e+00 3.448979591836734304e+00 1.200000000000000000e+01
2.947051702551809704e+00 3.448979591836734304e+00 1.700000000000000000e+01
3.906939937054616951e+00 3.448979591836734304e+00 2.200000000000000000e+01
5.179474679231209855e+00 3.448979591836734304e+00 3.000000000000000000e+01
6.866488450043001457e+00 3.448979591836734304e+00 4.000000000000000000e+01
9.102981779915218397e+00 3.448979591836734304e+00 5.400000000000000000e+01
1.206792640639328873e+01 3.448979591836734304e+00 7.300000000000000000e+01
1.599858719606057278e+01 3.448979591836734304e+00 9.800000000000000000e+01
2.120950887920190553e+01 3.448979591836734304e+00 1.320000000000000000e+02
2.811768697974230946e+01 3.448979591836734304e+00 1.800000000000000000e+02
3.727593720314938253e+01 3.448979591836734304e+00 2.530000000000000000e+02
4.941713361323833453e+01 3.448979591836734304e+00 4.040000000000000000e+02
6.551285568595508835e+01 3.448979591836734304e+00 4.870000000000000000e+02
8.685113737513520960e+01 3.448979591836734304e+00 5.240000000000000000e+02
1.151395399326446949e+02 3.448979591836734304e+00 5.430000000000000000e+02
1.526417967175233343e+02 3.448979591836734304e+00 5.540000000000000000e+02
2.023589647725157477e+02 3.448979591836734304e+00 5.600000000000000000e+02
2.682695795279724393e+02 3.448979591836734304e+00 5.630000000000000000e+02
3.556480306223128309e+02 3.448979591836734304e+00 5.650000000000000000e+02
4.714866363457394414e+02 3.448979591836734304e+00 5.660000000000000000e+02
6.250551925273969118e+02 3.448979591836734304e+00 5.660000000000000000e+02
8.286427728546842673e+02 3.448979591836734304e+00 5.670000000000000000e+02
1.098541141987557239e+03 3.448979591836734304e+00 5.670000000000000000e+02
1.456348477501244361e+03 3.448979591836734304e+00 5.670000000000000000e+02
1.930697728883249511e+03 3.448979591836734304e+00 5.670000000000000000e+02
2.559547922699533046e+03 3.448979591836734304e+00 5.670000000000000000e+02
3.393221771895329766e+03 3.448979591836734304e+00 5.670000000000000000e+02
4.498432668969444421e+03 3.448979591836734304e+00 5.670000000000000000e+02
5.963623316594636890e+03 3.448979591836734304e+00 5.670000000000000000e+02
7.906043210907701905e+03 3.448979591836734304e+00 5.670000000000000000e+02
1.048113134154685213e+04 3.448979591836734304e+00 5.670000000000000000e+02
1.389495494373135989e+04 3.448979591836734304e+00 5.670000000000000000e+02
1.842069969326716455e+04 3.448979591836734304e+00 5.670000000000000000e+02
2.442053094548649824e+04 3.448979591836734304e+00 5.670000000000000000e+02
3.237457542817639842e+04 3.448979591836734304e+00 5.670000000000000000e+02
4.291934260128778260e+04 3.448979591836734304e+00 5.670000000000000000e+02
5.689866029018293193e+04 3.448979591836734304e+00 5.670000000000000000e+02
7.543120063354607555e+04 3.448979591836734304e+00 5.670000000000000000e+02
1.000000000000000000e+05 3.448979591836734304e+00 5.670000000000000000e+02
1.000000000000000056e-01 3.530612244897958885e+00 0.000000000000000000e+00
1.325711365590109270e-01 3.530612244897958885e+00 0.000000000000000000e+00
1.757510624854791981e-01 3.530612244897958885e+00 1.000000000000000000e+00
2.329951810515371868e-01 3.530612244897958885e+00 1.000000000000000000e+00
3.088843596477480746e-01 3.530612244897958885e+00 1.000000000000000000e+00
4.094915062380425352e-01 3.530612244897958885e+00 2.000000000000000000e+00
5.428675439323858987e-01 3.530612244897958885e+00 3.000000000000000000e+00
7.196856730011519376e-01 3.530612244897958885e+00 4.000000000000000000e+00
9.540954763499939206e-01 3.530612244897958885e+00 5.000000000000000000e+00
1.264855216855295783e+00 3.530612244897958885e+00 7.000000000000000000e+00
1.676832936811008201e+00 3.530612244897958885e+00 1.000000000000000000e+01
2.222996482526194306e+00 3.530612244897958885e+00 1.400000000000000000e+01
2.947051702551809704e+00 3.530612244897958885e+00 1.800000000000000000e+01
3.906939937054616951e+00 3.530612244897958885e+00 2.500000000000000000e+01
5.179474679231209855e+00 3.530612244897958885e+00 3.300000000000000000e+01
6.866488450043001457e+00 3.530612244897958885e+00 4.500000000000000000e+01
9.102981779915218397e+00 3.530612244897958885e+00 6.000000000000000000e+01
1.206792640639328873e+01 3.530612244897958885e+00 8.000000000000000000e+01
1.599858719606057278e+01 3.530612244897958885e+00 1.070000000000000000e+02
2.120950887920190553e+01 3.530612244897958885e+00 1.450000000000000000e+02
2.811768697974230946e+01 3.530612244897958885e+00 1.990000000000000000e+02
3.727593720314938253e+01 3.530612244897958885e+00 2.850000000000000000e+02
4.941713361323833453e+01 3.530612244897958885e+00 4.410000000000000000e+02
6.551285568595508835e+01 3.530612244897958885e+00 5.040000000000000000e+02
8.685113737513520960e+01 3.530612244897958885e+00 5.350000000000000000e+02
1.151395399326446949e+02 3.530612244897958885e+00 5.510000000000000000e+02
1.526417967175233343e+02 3.530612244897958885e+00 5.600000000000000000e+02
2.023589647725157477e+02 3.530612244897958885e+00 5.650000000000000000e+02
2.682695795279724393e+02 3.530612244897958885e+00 5.680000000000000000e+02
3.556480306223128309e+02 3.530612244897958885e+00 5.700000000000000000e+02
4.714866363457394414e+02 3.530612244897958885e+00 5.710000000000000000e+02
6.250551925273969118e+02 3.530612244897958885e+00 5.720000000000000000e+02
8.286427728546842673e+02 3.530612244897958885e+00 5.720000000000000000e+02
1.098541141987557239e+03 3.530612244897958885e+00 5.720000000000000000e+02
1.456348477501244361e+03 3.530612244897958885e+00 5.730000000000000000e+02
1.930697728883249511e+03 3.530612244897958885e+00 5.730000000000000000e+02
2.559547922699533046e+03 3.530612244897958885e+00 5.730000000000000000e+02
3.393221771895329766e+03 3.530612244897958885e+00 5.730000000000000000e+02
4.498432668969444421e+03 3.530612244897958885e+00 5.730000000000000000e+02
5.963623316594636890e+03 3.530612244897958885e+00 5.730000000000000000e+02
7.906043210907701905e+03 3.530612244897958885e+00 5.730000000000000000e+02
1.048113134154685213e+04 3.530612244897958885e+00 5.730000000000000000e+02
1.389495494373135989e+04 3.530612244897958885e+00 5.730000000000000000e+02
1.842069969326716455e+04 3.530612244897958885e+00 5.730000000000000000e+02
2.442053094548649824e+04 3.530612244897958885e+00 5.730000000000000000e+02
3.237457542817639842e+04 3.530612244897958885e+00 5.730000000000000000e+02
4.291934260128778260e+04 3.530612244897958885e+00 5.730000000000000000e+02
5.689866029018293193e+04 3.530612244897958885e+00 5.730000000000000000e+02
7.543120063354607555e+04 3.530612244897958885e+00 5.730000000000000000e+02
1.000000000000000000e+05 3.530612244897958885e+00 5.730000000000000000e+02
1.000000000000000056e-01 3.612244897959183465e+00 0.000000000000000000e+00
1.325711365590109270e-01 3.612244897959183465e+00 0.000000000000000000e+00
1.757510624854791981e-01 3.612244897959183465e+00 1.000000000000000000e+00
2.329951810515371868e-01 3.612244897959183465e+00 1.000000000000000000e+00
3.088843596477480746e-01 3.612244897959183465e+00 1.000000000000000000e+00
4.094915062380425352e-01 3.612244897959183465e+00 2.000000000000000000e+00
5.428675439323858987e-01 3.612244897959183465e+00 3.000000000000000000e+00
7.196856730011519376e-01 3.612244897959183465e+00 4.000000000000000000e+00
9.540954763499939206e-01 3.612244897959183465e+00 6.000000000000000000e+00
1.264855216855295783e+00 3.612244897959183465e+00 8.000000000000000000e+00
1.676832936811008201e+00 3.612244897959183465e+00 1.100000000000000000e+01
2.222996482526194306e+00 3.612244897959183465e+00 1.500000000000000000e+01
2.947051702551809704e+00 3.612244897959183465e+00 2.000000000000000000e+01
3.906939937054616951e+00 3.612244897959183465e+00 2.700000000000000000e+01
5.179474679231209855e+00 3.612244897959183465e+00 3.600000000000000000e+01
6.866488450043001457e+00 3.612244897959183465e+00 4.900000000000000000e+01
9.102981779915218397e+00 3.612244897959183465e+00 6.500000000000000000e+01
1.206792640639328873e+01 3.612244897959183465e+00 8.800000000000000000e+01
1.599858719606057278e+01 3.612244897959183465e+00 1.180000000000000000e+02
2.120950887920190553e+01 3.612244897959183465e+00 1.600000000000000000e+02
2.811768697974230946e+01 3.612244897959183465e+00 2.210000000000000000e+02
3.727593720314938253e+01 3.612244897959183465e+00 3.250000000000000000e+02
4.941713361323833453e+01 3.612244897959183465e+00 4.690000000000000000e+02
6.551285568595508835e+01 3.612244897959183465e+00 5.190000000000000000e+02
8.685113737513520960e+01 3.612244897959183465e+00 5.450000000000000000e+02
1.151395399326446949e+02 3.612244897959183465e+00 5.590000000000000000e+02
1.526417967175233343e+02 3.612244897959183465e+00 5.670000000000000000e+02
2.023589647725157477e+02 3.612244897959183465e+00 5.710000000000000000e+02
2.682695795279724393e+02 3.612244897959183465e+00 5.740000000000000000e+02
3.556480306223128309e+02 3.612244897959183465e+00 5.750000000000000000e+02
4.714866363457394414e+02 3.612244897959183465e+00 5.770000000000000000e+02
6.250551925273969118e+02 3.612244897959183465e+00 5.770000000000000000e+02
8.286427728546842673e+02 3.612244897959183465e+00 5.770000000000000000e+02
1.098541141987557239e+03 3.612244897959183465e+00 5.770000000000000000e+02
1.456348477501244361e+03 3.612244897959183465e+00 5.770000000000000000e+02
1.930697728883249511e+03 3.612244897959183465e+00 5.780000000000000000e+02
2.559547922699533046e+03 3.612244897959183465e+00 5.780000000000000000e+02
3.393221771895329766e+03 3.612244897959183465e+00 5.780000000000000000e+02
4.498432668969444421e+03 3.612244897959183465e+00 5.780000000000000000e+02
5.963623316594636890e+03 3.612244897959183465e+00 5.780000000000000000e+02
7.906043210907701905e+03 3.612244897959183465e+00 5.780000000000000000e+02
1.048113134154685213e+04 3.612244897959183465e+00 5.780000000000000000e+02
1.389495494373135989e+04 3.612244897959183465e+00 5.780000000000000000e+02
1.842069969326716455e+04 3.612244897959183465e+00 5.780000000000000000e+02
2.442053094548649824e+04 3.612244897959183465e+00 5.780000000000000000e+02
